Date,bost_amst_in,bost_amst_out,lond_newy_in,lond_newy_out,cern-513_wash_in,cern-513_wash_out
2018-01-14 12:00:00,3633843511,3813866873,15225008580,13789091231,1363942701,13675610040
2018-01-14 13:00:00,2385757335,5694953754,14551959004,11782616405,1050106045,13392168679
2018-01-14 14:00:00,2294170145,5851561952,14569475856,12840892235,5379471142,12074856793
2018-01-14 15:00:00,1403964393,3804254131,15482244890,10679749624,1090695101,11902241556
2018-01-14 16:00:00,1942993848,3346791299,11567547882,11749404501,844841495.5,2624352398
2018-01-14 17:00:00,2335658979,5491582082,7674004071,10732662183,1471846308,629184607.4
2018-01-14 18:00:00,5096896199,4840959728,6286191939,11678351570,3200569957,723733067.9
2018-01-14 19:00:00,5926451014,3342688168,7685306041,11856683100,2437529305,2072478961
2018-01-14 20:00:00,3058176902,3776290175,7640376936,13179441552,1703820224,1146249520
2018-01-14 21:00:00,3491912049,5803848621,8087759417,12815517110,5872904587,4062107091
2018-01-14 22:00:00,3559803065,4050594268,6861880467,8515125466,3273010772,1561126949
2018-01-14 23:00:00,3315509714,5543295693,6206627614,12280711385,959482634.9,9292996776
2018-01-15 0:00:00,3818403061,3052543470,7874534820,12936080815,3443765134,1949622457
2018-01-15 1:00:00,3542444420,5225748647,7900904089,9033231615,3062042493,1266292704
2018-01-15 2:00:00,3807364242,2714941237,8166151330,8626060604,1207687795,1027378412
2018-01-15 3:00:00,3275178604,3389076742,7939850604,12362492943,5266562670,5048771693
2018-01-15 4:00:00,2954897631,5233916208,9768212189,11057678485,9922658814,2179565195
2018-01-15 5:00:00,3583592296,4556864143,9304926394,14246340921,9465569594,771238680.5
2018-01-15 6:00:00,3382898274,5129486588,7785900090,13176673955,7880095487,900512260.9
2018-01-15 7:00:00,3409061245,5425632912,9550464701,11144864592,1281160770,699933324.3
2018-01-15 8:00:00,3834319206,5490326149,9878644648,9282353418,1166459233,965222949.7
2018-01-15 9:00:00,4004703382,7969244731,5805031023,9322939685,990429184,5239277718
2018-01-15 10:00:00,4209828543,3694442122,2724638936,8937870855,1203832984,11593988855
2018-01-15 11:00:00,4080363858,3907873088,2225570790,10688919403,937279390.1,19191802264
2018-01-15 12:00:00,4174353831,4546445911,4263482983,9287287401,1363926712,20487143168
2018-01-15 13:00:00,3733577273,8326301595,1689037648,7553264679,3337015945,18699543050
2018-01-15 14:00:00,4261742279,10242347736,1876258213,7155822680,5382918354,25739709433
2018-01-15 15:00:00,3435163433,7689953946,616645961.9,8462340199,3365392349,21131626577
2018-01-15 16:00:00,1743787727,5649361706,2751521127,7809624181,5329591628,16787539663
2018-01-15 17:00:00,1997421277,7202838087,2709700154,6599793727,10137285972,7967181383
2018-01-15 18:00:00,3419199151,6140781989,3713301103,3582347807,7978947304,1529313902
2018-01-15 19:00:00,6071725333,5827346828,1067936186,1094163611,9083351814,1304297987
2018-01-15 20:00:00,3740986575,5442904958,2988688448,588322203.7,10473904923,1472199447
2018-01-15 21:00:00,3993699174,5852779174,5296894723,1453846389,9444173003,4491311813
2018-01-15 22:00:00,3794643777,5815209289,5570370809,3414796086,9084613210,2748501369
2018-01-15 23:00:00,4816095093,8547832612,10772461385,7193534794,9041704145,2361419516
2018-01-16 0:00:00,2694206625,6028274406,6901659568,6228027514,8617873058,1461553748
2018-01-16 1:00:00,1861110832,5848193271,8134218855,6559487580,8106205092,789735100.1
2018-01-16 2:00:00,1964399393,8719119846,7007136756,7051102260,10422766272,3073874025
2018-01-16 3:00:00,2350645836,5375046143,5122208456,7680976479,8474210192,4262947767
2018-01-16 4:00:00,922973086,5385876157,7146711538,7993663718,6010668262,3237981132
2018-01-16 5:00:00,1029064691,4838848007,4878525988,7354348303,3659829864,10064628557
2018-01-16 6:00:00,1600758391,5809520472,7871560098,7555946604,2360554059,6825079832
2018-01-16 7:00:00,1643403312,4916988243,20293662579,9423302649,2977154829,5893236743
2018-01-16 8:00:00,2527734490,4957376032,15258883972,8567239996,4171534453,3329071351
2018-01-16 9:00:00,3931310183,4502782851,13189077852,7872158923,3656190936,3980561113
2018-01-16 10:00:00,3772819201,5669376685,12745288356,6215495423,3124330101,4173275303
2018-01-16 11:00:00,4228962857,4852425370,15088206140,2375154084,5167241957,6020907136
2018-01-16 12:00:00,5381729242,4631820091,18935676099,4056134831,4251205723,7481227092
2018-01-16 13:00:00,3635056160,4654506450,16742965317,5339620665,5094234421,5246078834
2018-01-16 14:00:00,3268569773,6133795500,13265952979,5747360785,4905800406,2810239881
2018-01-16 15:00:00,3017980255,6362359078,14913708576,4367613880,3266499199,9335651395
2018-01-16 16:00:00,3041143252,5494289386,23331336290,5323105383,3139403257,2380877403
2018-01-16 17:00:00,2616642310,5789772183,19770124033,4886987988,2163981785,3504582529
2018-01-16 18:00:00,3339587347,5708128251,12397001969,4971543890,2451326697,3450032219
2018-01-16 19:00:00,3539500858,4433667194,13218001192,7927253861,2013733138,3727422406
2018-01-16 20:00:00,2916311532,4538908026,16016828413,7374611096,1207929793,3925988616
2018-01-16 21:00:00,3407102413,4410027700,13755544353,4779412564,1583538582,2063331684
2018-01-16 22:00:00,7133514518,4989313998,12634902742,4593083258,5263168733,5109240382
2018-01-16 23:00:00,5884729209,5026023339,15643231897,4758885983,4873117340,6366323745
2018-01-17 0:00:00,3380404628,6938334703,17429623907,5844873174,6197520893,2626679936
2018-01-17 1:00:00,2804080295,5948196030,15914564729,10159189554,6792795598,2371023644
2018-01-17 2:00:00,3208076235,5203243510,18223053334,5740286262,3352869566,4835684609
2018-01-17 3:00:00,3057042630,4570248216,20633444344,6110654430,3515671784,7438774831
2018-01-17 4:00:00,2932534338,5062876172,23312242028,8819039980,2562719880,6245806021
2018-01-17 5:00:00,2416822250,5515534737,27618019220,9432547004,1580101852,3354249149
2018-01-17 6:00:00,1664019376,7149222410,30248035652,7284651046,3147623433,3784343902
2018-01-17 7:00:00,1866519620,4694830418,36730034896,7611652509,2806994104,3635420829
2018-01-17 8:00:00,2070461506,3818060650,39270339281,8600445397,5571727894,4143783025
2018-01-17 9:00:00,2349414786,3938845050,13415809626,11418266140,3097922602,2200799334
2018-01-17 10:00:00,1926723854,3845477796,6877362850,12943070747,2231977837,4943942201
2018-01-17 11:00:00,1964364878,4714945551,7639658757,13624476860,3998331797,4726355156
2018-01-17 12:00:00,2462810533,8461706920,9189399314,13269912153,3288083139,5814627215
2018-01-17 13:00:00,2604492764,6775520610,8884465946,12375146267,1520264026,5712219575
2018-01-17 14:00:00,4137956312,6433567945,7860914378,10640332610,1439917736,6483781027
2018-01-17 15:00:00,3231960218,7383723296,5542201869,12042936142,3125938487,9281897869
2018-01-17 16:00:00,2617278680,7512650254,6528996219,10470063460,4601793474,17548126447
2018-01-17 17:00:00,2092404030,4864521803,7021250874,6691889377,2049580405,4222444442
2018-01-17 18:00:00,3598895216,4558823475,7540296368,6763543193,1373150528,3712246782
2018-01-17 19:00:00,1880436956,4070699496,9988918957,8439346449,1689948905,4283616709
2018-01-17 20:00:00,2256204789,2994885277,15158645417,7791375265,2713759221,3534950682
2018-01-17 21:00:00,4243556663,3672404479,16219886663,9169598822,4181741957,3340901076
2018-01-17 22:00:00,2389653005,5194809926,17360718335,13794602666,3119487756,4762581508
2018-01-17 23:00:00,2819357208,3960572291,23652024012,11484653734,1939558934,4025840708
2018-01-18 0:00:00,2447485353,3986496261,23027426937,10805124550,2189240480,6769957539
2018-01-18 1:00:00,2100071081,4192683498,24407782427,9692918745,2383866340,4616198450
2018-01-18 2:00:00,1879109847,4106944425,22078686186,8474566558,1995725641,3400002036
2018-01-18 3:00:00,2486213188,5524535916,16837481129,4993570380,1964626114,4743917353
2018-01-18 4:00:00,2332743776,4036046822,11223635442,6466783657,1631638649,1736254395
2018-01-18 5:00:00,2624710710,5280984571,10355778994,8795066580,1418153322,2996495350
2018-01-18 6:00:00,2144771433,5663945863,5006107831,9557682982,1927333728,5795023256
2018-01-18 7:00:00,2390792271,5990617564,5610279105,9431156905,2165574737,5537327050
2018-01-18 8:00:00,2413974330,5485560399,9864250839,10176374509,1060586137,1960373018
2018-01-18 9:00:00,3462528906,6619402993,4214917528,7484257468,2534868565,914514239.4
2018-01-18 10:00:00,2427377571,7245124819,4669741137,7461711950,3662770900,2728563425
2018-01-18 11:00:00,2341684517,6074292466,4721991057,12993477096,2684578005,3357368038
2018-01-18 12:00:00,2098323498,7891039508,3588472478,9365004267,1439849947,5508691162
2018-01-18 13:00:00,2614391004,8473319935,5587450099,8591676877,1844724759,3630317756
2018-01-18 14:00:00,1679101240,7829484617,7045411784,8819415576,1509012863,2525470433
2018-01-18 15:00:00,1598043843,10151517853,5625303615,8905064412,1736299326,3367989909
2018-01-18 16:00:00,1066035754,7386160718,3760562424,8068368993,3519920430,4455725781
2018-01-18 17:00:00,2414766490,7201970157,16347106028,7423444645,2863127508,4506554015
2018-01-18 18:00:00,4672349953,7853573303,20913212574,7510814263,2804188556,2593615936
2018-01-18 19:00:00,2075003771,8972309711,10187079811,7543658665,729767230,2594854099
2018-01-18 20:00:00,2292090341,8046509380,4270035294,7105386177,686877633.7,3642181365
2018-01-18 21:00:00,1920384351,9112174519,4097083523,7237380877,1155166324,1644501328
2018-01-18 22:00:00,2848136718,10805228124,3444919176,8067723843,1196983894,1941549485
2018-01-18 23:00:00,2704348537,10475451451,6557680726,7805125178,935449445.8,2375171145
2018-01-19 0:00:00,2377881778,11649783253,4738731161,8098162042,1171534919,2074778962
2018-01-19 1:00:00,2955927671,14738949944,5732759213,8285385092,1414448123,1366021529
2018-01-19 2:00:00,2028866303,12113402468,9388591459,8058105283,952984573.3,3117463527
2018-01-19 3:00:00,2952942103,11400942628,7989846674,7455556922,788610448.4,3182030610
2018-01-19 4:00:00,2834548416,9633375651,8303605964,7694575632,988841632.4,3233826147
2018-01-19 5:00:00,1452576452,9338774457,4719850636,7827798592,544994236.9,3616874803
2018-01-19 6:00:00,1177339843,11310602714,5780305554,8111115332,281705612.3,3993154022
2018-01-19 7:00:00,1519725769,8827134902,7222324296,6776927685,530593714.9,6372532041
2018-01-19 8:00:00,1440577534,8133204200,5452950724,8370707407,1075529212,4608312304
2018-01-19 9:00:00,1884724871,8131313218,4454307494,8130105904,1623304060,2853465790
2018-01-19 10:00:00,2120574996,9859925485,7092323350,8350466349,3663193212,4520491366
2018-01-19 11:00:00,1905660369,8847567939,8070139754,5880276542,3057502762,3426877174
2018-01-19 12:00:00,2223793810,7902364348,6640382797,1101947247,1629083042,4557538849
2018-01-19 13:00:00,2993292622,9270638523,4771983127,1325865476,1525204359,2723101655
2018-01-19 14:00:00,2008596814,10440770372,9337231306,1936877977,1881442419,4005051856
2018-01-19 15:00:00,2396537812,8805980292,8198192183,5323486424,1134651355,12722615189
2018-01-19 16:00:00,2534843960,8000338406,9210888244,7199166844,1875095479,11683295658
2018-01-19 17:00:00,2567222434,8680805210,12212027921,4118000293,1196712343,1613045659
2018-01-19 18:00:00,4208317714,8795324196,3433020432,5207652627,1186813039,6235676962
2018-01-19 19:00:00,2808748807,9228451140,3660386009,1469020649,3377858056,7413994903
2018-01-19 20:00:00,3338241178,7551589529,1720444929,7160997067,2879452530,3068473648
2018-01-19 21:00:00,2695707880,9296151313,1413553839,23527704872,1999171005,6096535301
2018-01-19 22:00:00,3549518297,9327729033,5363826547,20881153271,1259170358,3871175790
2018-01-19 23:00:00,2959216364,10202279788,6010997356,17767523747,1616732842,1897775011
2018-01-20 0:00:00,2201590289,10275926090,4398639248,13396960335,998250232.8,571962694.2
2018-01-20 1:00:00,1905319552,8447854889,1307953660,6050989842,1219765891,905499622.4
2018-01-20 2:00:00,1696249377,8223985150,5271264076,6691554722,751703437.4,2226608865
2018-01-20 3:00:00,1978053285,7669751182,7647035682,8872909931,1666526456,1899896713
2018-01-20 4:00:00,1893552463,9191357027,10235421587,8771738542,1479286660,1824462028
2018-01-20 5:00:00,1741745871,9236653754,5889323071,3865296723,1753331936,2812517764
2018-01-20 6:00:00,1653938957,8700869456,5730206671,4111111679,2170850941,1747787766
2018-01-20 7:00:00,1637885069,9005430901,2052046378,6201918912,5083166947,3481656284
2018-01-20 8:00:00,6545688591,14265672498,1643339238,7914724459,5874861261,2542868955
2018-01-20 9:00:00,1513178896,10882959206,10656664758,6665991714,1431480756,9324572648
2018-01-20 10:00:00,3126069126,11596175965,6919054677,6647286993,959943949.1,4141644625
2018-01-20 11:00:00,3757111001,9487795581,10060600201,7014761810,3306494889,4601307227
2018-01-20 12:00:00,6679794525,12236367302,11942336924,9396714927,1151483416,2706147619
2018-01-20 13:00:00,5256916889,12673783389,5534746115,6296241215,1100595008,4476469431
2018-01-20 14:00:00,5066429039,9307405211,7591181375,3502322123,573080594.9,5194402373
2018-01-20 15:00:00,4458726607,9194687603,8121733583,6313162568,502145260.2,7361149991
2018-01-20 16:00:00,3634101685,8255360558,10021422780,12120438550,863608835.5,8276666271
2018-01-20 17:00:00,1944590826,8842932558,8276588911,5982752023,1053194257,4400753884
2018-01-20 18:00:00,1261664078,9436743145,5638249446,4327182375,4454836833,6106253120
2018-01-20 19:00:00,2148358308,6676900091,4711516176,3804043002,942526043.3,3819687787
2018-01-20 20:00:00,2480340906,7018083380,7263408934,3875355312,1859151599,4489265858
2018-01-20 21:00:00,2025707477,6941075115,2556133491,3374122691,5077444178,8059728000
2018-01-20 22:00:00,338749250.9,1134736354,2516194254,4853710819,6054372264,5172892858
2018-01-20 23:00:00,732703506,3088484397,6635898299,11472968622,2043329751,6206671095
2018-01-21 0:00:00,1572749735,7031778196,8213484712,3342885403,914071212.1,9209763105
2018-01-21 1:00:00,1697454950,7042790475,9783847051,2672302527,934707829.2,6491548696
2018-01-21 2:00:00,1976956053,6693108464,9790431256,2927508785,874784668.5,3352307734
2018-01-21 3:00:00,1813095203,7446926747,7331550304,4703917263,289784139.6,1382918866
2018-01-21 4:00:00,2078607614,7343229686,8509558280,22493679029,1372888544,3772403721
2018-01-21 5:00:00,2380037824,7791110276,5991541944,6391048203,1022788722,4404497867
2018-01-21 6:00:00,1764746732,7006854408,6429759503,6240099161,1844620956,4435920061
2018-01-21 7:00:00,2438071032,6727963638,5534819140,4100882075,3420422625,7326776258
2018-01-21 8:00:00,2148822865,6826505429,12017460618,6719663552,1515167509,5906901755
2018-01-21 9:00:00,2816316227,6321918971,17697857655,11503220117,2479639305,6224390503
2018-01-21 10:00:00,2851455881,6493817505,14083546414,7734103109,1706896042,4337512460
2018-01-21 11:00:00,6202469958,6730443875,22178644014,14734917316,1096183835,3877942471
2018-01-21 12:00:00,3595644513,7016570065,14648186592,3031547162,866097166.2,6132207151
2018-01-21 13:00:00,3687263875,6967484771,10128683814,6193469317,1232644519,11588700295
2018-01-21 14:00:00,2142802417,7586255430,15253736610,8474895107,6937699774,11877953118
2018-01-21 15:00:00,1918784215,6388210919,8888581906,8468167769,8909788490,4718917272
2018-01-21 16:00:00,3063565494,8752811795,4997450532,10148896619,6136286358,5822737860
2018-01-21 17:00:00,1726543063,7561034246,6574060435,11680361513,2253204180,4478342591
2018-01-21 18:00:00,11809528067,6451342094,4637181268,21345788817,841108225.8,6733205434
2018-01-21 19:00:00,11775153154,6699765910,4939300109,16376195926,1781595545,8291456465
2018-01-21 20:00:00,10418141057,8879073064,5475560945,8531230146,2008063296,6205949260
2018-01-21 21:00:00,2504517542,9213319644,6232763569,13426944771,2119114244,5665523888
2018-01-21 22:00:00,1524085917,8680003767,6991152850,10373789108,1864210479,3634876811
2018-01-21 23:00:00,1574549277,9126852571,7553877165,9284488189,2837866376,4124622958
2018-01-22 0:00:00,1396201855,11760181055,4901820657,5623911370,2045598886,6200317328
2018-01-22 1:00:00,1022446746,10883239445,10551036540,4241261773,1081118656,4952407692
2018-01-22 2:00:00,1079421547,8057547685,5404763746,7151893396,1278981117,3133126302
2018-01-22 3:00:00,2958081156,8509332044,8209179271,15260929280,1276613649,7575022799
2018-01-22 4:00:00,1147566830,10250550000,4518374257,11322041134,1894681654,3565082832
2018-01-22 5:00:00,1723215953,7886999333,14957366761,4470474622,823510735.3,4308750115
2018-01-22 6:00:00,2434942846,6019308733,15452476549,6834839958,1071616205,7739358003
2018-01-22 7:00:00,2290625372,6955534831,12338556775,3945403858,2758794519,5779198951
2018-01-22 8:00:00,2544553606,7127585228,12001351111,6433041908,5651086294,2284502886
2018-01-22 9:00:00,3729855912,6086988352,13044061851,9773494544,5311179368,10441306688
2018-01-22 10:00:00,4309823463,9564507670,8267878685,6295362223,8029577163,1555208844
2018-01-22 11:00:00,5803979514,5780124245,4292119258,5989544895,7836865674,2358972196
2018-01-22 12:00:00,4175175783,5391102197,9534532113,9358859509,2766946532,4080352677
2018-01-22 13:00:00,3641419184,6241404637,14608951344,5457735985,2517388817,4211365427
2018-01-22 14:00:00,8323689544,6785448189,11015269904,4637917569,3000850302,3381737819
2018-01-22 15:00:00,5686488611,7829753024,4543100483,9850690677,2328962488,3531865008
2018-01-22 16:00:00,6410582778,7060625418,4955923566,11640332933,3769017512,2659842857
